,x,z,v,alpha,d22,T,l1_r,l2_r,l3_r,l4_r,l5_r,l6_r,l1_im,l2_im,l3_im,l4_im,l5_im,l6_im
619,0.96577807050376,0.0779427340889304,-0.483418153494844,-0.5186453262226335,1.6024699173670462e-10,0.8305579043141157,32.26204684151686,1.0000680774728306,0.9999319271630617,0.030996173457379053,-0.9528618859651916,-0.9528618859651916,0.0,0.0,0.0,0.0,0.3034043939616727,-0.3034043939616727
620,0.9655521362447134,0.0780716894542111,-0.4824924768600094,-0.5134926727984993,7.758168729032639e-11,0.8311471350365666,32.684682108066255,0.9999999968875021,0.9999999968875021,0.030595371761702923,-0.9555312248774097,-0.9555312248774097,0.0,7.890268572617566e-05,-7.890268572617566e-05,0.0,0.29488994266463714,-0.29488994266463714
621,0.9653255404107844,0.0781994787483305,-0.4815695085424853,-0.5083522831331796,3.750262641504025e-10,0.8317324791241365,33.11166781011724,1.000077254949611,0.9999227510201476,0.03020083451309793,-0.9581254019060041,-0.9581254019060041,0.0,0.0,0.0,0.0,0.2863489378757877,-0.2863489378757877
622,0.9650982907920248,0.0783261017573741,-0.4806492184858632,-0.5032219399310934,2.9134962731947613e-10,0.8323139429902273,33.54304653611108,0.9999999991042462,0.9999999991042462,0.02981243814339936,-0.9606440947680925,-0.9606440947680925,0.0,4.2339589358681286e-05,-4.2339589358681286e-05,0.0,0.27778215059199834,-0.27778215059199834
623,0.9648703944617484,0.0784515570812633,-0.4797315808479927,-0.4981015727571224,2.7544971471016877e-10,0.8328915329246501,33.97886105730454,0.9999999998219106,0.9999999998219106,0.029430062365174373,-0.9630869979971639,-0.9630869979971639,0.0,1.8889238691431354e-05,-1.8889238691431354e-05,0.0,0.2691903309730438,-0.2691903309730438
624,0.964641858786818,0.0785758439306469,-0.4788165683906877,-0.4929942295823664,1.5380404463161168e-10,0.8334652559106284,34.41915463045903,1.0000828268634918,0.9999171799974385,0.029053589803050048,-0.9654538174951361,-0.9654538174951361,0.0,0.0,0.0,0.0,0.2605742241368372,-0.2605742241368372
625,0.964412691374802,0.0786989620565078,-0.4779041527102988,-0.4878965834291612,2.3687459575797757e-10,0.8340351187117122,34.86397095881661,0.9999999969923208,0.9999999969923208,0.028682905948417926,-0.9677442710286368,-0.9677442710286368,0.0,7.756716263402627e-05,-7.756716263402627e-05,0.0,0.25193456668693215,-0.25193456668693215
626,0.9641828992343386,0.0788209101923148,-0.4769943090539586,-0.4828098506319392,6.252926140282965e-11,0.8346011285903661,35.313353896726056,0.9999999970219793,0.9999999970219793,0.028317899311646088,-0.9699580917692004,-0.9699580917692004,0.0,7.718257732868255e-05,-7.718257732868255e-05,0.0,0.24327207034884116,-0.24327207034884116
627,0.9639524897275384,0.0789416878178158,-0.4760870108432469,-0.4777344137221193,9.464791301639364e-11,0.8351632928168266,35.767347869128926,1.0000242920927247,0.9999757084986267,0.027958460986815196,-0.9720950241280193,-0.9720950241280193,0.0,0.0,0.0,0.0,0.23458743373410287,-0.23458743373410287
628,0.9637214702159504,0.0790612945104019,-0.475182231686624,-0.4726694749421442,4.4770474518943215e-11,0.8357216189456742,36.22599781362075,1.0000148117602157,0.999985188460835,0.027604484633821504,-0.9741548253932653,-0.9741548253932653,0.0,0.0,0.0,0.0,0.22588133203844024,-0.22588133203844024
629,0.9634898478696216,0.079179729574157,-0.474279946514521,-0.4676159487158176,2.912603395293392e-10,0.8362761147356621,36.68934884426237,1.0000640056870704,0.9999359984111208,0.027255866661302208,-0.9761372660110199,-0.9761372660110199,0.0,0.0,0.0,0.0,0.2171544102817702,-0.2171544102817702
630,0.9632576300086432,0.0792969927000248,-0.4733801295367306,-0.4625737768513133,2.934865337850269e-10,0.8368267880915241,37.15744659694903,1.000069910728161,0.9999300941600996,0.026912505879305146,-0.9780421285325782,-0.9780421285325782,0.0,0.0,0.0,0.0,0.20840728110104287,-0.20840728110104287
631,0.9630248238807186,0.079413083537072,-0.4724827555610121,-0.4575437466510345,3.001103523666474e-10,0.8373736471156418,37.630337077796014,1.000030602704826,0.9999693982332677,0.02657430354473289,-0.9798692082757181,-0.9798692082757181,0.0,0.0,0.0,0.0,0.19964051360786342,-0.19964051360786342
632,0.9627914367599628,0.0795280018885697,-0.4715877993837437,-0.4525225827649304,1.8200276607595286e-10,0.8379167000873594,38.108066469421885,0.9999999996760724,0.9999999996760724,0.02624116342405112,-0.981618312745317,-0.981618312745317,0.0,2.547616728473639e-05,-2.547616728473639e-05,0.0,0.1908546255229427,-0.1908546255229427
633,0.9625574754824722,0.0796417467622144,-0.4706952386915189,-0.4475148298917559,3.1769419714611126e-11,0.8384559555066142,38.59068190640507,1.0000687886341662,0.9999312160990615,0.025912991182956147,-0.9832892635694497,-0.9832892635694497,0.0,0.0,0.0,0.0,0.18205005946008732,-0.18205005946008732
634,0.9623229476482336,0.0797543188307442,-0.4698050465143457,-0.4425178230021064,4.832432457223631e-11,0.8389914219730548,39.07823041036998,1.0000220888692097,0.9999779116196145,0.0255896950682111,-0.9848818919861207,-0.9848818919861207,0.0,0.0,0.0,0.0,0.17322718850735483,-0.17322718850735483
635,0.9620878601465778,0.0798657174043918,-0.4689172005040385,-0.4375320038080319,2.2145758379790887e-10,0.8395231083160212,39.57075966272913,0.9999999994445161,0.9999999994445161,0.02527118530229345,-0.9863960437204575,-0.9863960437204575,0.0,3.335801654673366e-05,-3.335801654673366e-05,0.0,0.16438626747082655,-0.16438626747082655
636,0.961852220118562,0.0799759424144496,-0.46803167684287,-0.4325567656069104,3.1287101967797065e-10,0.8400510235240589,40.06831769524344,0.9999999993646851,0.9999999993646851,0.024957374242577945,-0.987831575879377,-0.987831575879377,0.0,3.566928650525092e-05,-3.566928650525092e-05,0.0,0.15552741782770865,-0.15552741782770865
637,0.9616160346019388,0.0800849936747959,-0.4671484525016559,-0.427593204736404,4.663721367152249e-11,0.8405751767418791,40.57095299661991,1.0000350166570202,0.9999649845698901,0.024648176247949096,-0.9891883579258423,-0.9891883579258423,0.0,0.0,0.0,0.0,0.14665057976172086,-0.14665057976172086
638,0.9613793107991664,0.0801928714614187,-0.4662675034675588,-0.4226424162805341,1.9859748514270166e-10,0.84109557725882,41.07871438729083,1.000041882465718,0.9999581192900903,0.024343507699800242,-0.9904662709652446,-0.9904662709652446,0.0,0.0,0.0,0.0,0.13775545753406745,-0.13775545753406745
639,0.961142055819548,0.0802995759612855,-0.4653888064236073,-0.4177007492155821,1.2730950684857017e-11,0.8416122345104432,41.59165118930591,0.9999999980869868,0.9999999980869868,0.02404328684722646,-0.9916652083632508,-0.9916652083632508,0.0,6.186511830886824e-05,-6.186511830886824e-05,0.0,0.12884143169886209,-0.12884143169886209
640,0.9609042763375144,0.0804051064951105,-0.4645123411005625,-0.4127711545436829,8.113957001890369e-11,0.8421251581927948,42.10981311458117,1.000030609943613,0.9999693909947585,0.02374743381717802,-0.9927850760615373,-0.9927850760615373,0.0,0.0,0.0,0.0,0.11990743408933392,-0.11990743408933392
641,0.960665979626123,0.0805094638282774,-0.4636380832360451,-0.4078537969118261,4.980620101824402e-10,0.8426343580091323,42.63325032219656,1.0000423575421533,0.9999576442527891,0.02345587053410691,-0.9938257908001868,-0.9938257908001868,0.0,0.0,0.0,0.0,0.11095178025147412,-0.11095178025147412
642,0.9604271726355134,0.0806126481142982,-0.4627660108390741,-0.4029482888015312,4.04493966465562e-10,0.8431398438714326,43.162013411436234,0.9999999991797037,0.9999999991797037,0.023168520672599148,-0.9947872816308465,-0.9947872816308465,0.0,4.0517660175944116e-05,-4.0517660175944116e-05,0.0,0.10197187997564001,-0.10197187997564001
643,0.960187862357328,0.0807146597136407,-0.461896101687789,-0.3980528507502434,9.033594310116823e-11,0.8436416258147738,43.69615315818305,0.9999999989058563,0.9999999989058563,0.02288530975218477,-0.9956694891312585,-0.9956694891312585,0.0,4.678816750451888e-05,-4.678816750451888e-05,0.0,0.09296380162979326,-0.09296380162979326
644,0.959948055450692,0.0808154983132701,-0.4610283359936956,-0.3931685492062648,2.598689702837919e-10,0.8441397140722435,44.23572125859711,0.9999999994676654,0.9999999994676654,0.02260616469102003,-0.9964723659986857,-0.9964723659986857,0.0,3.264949730187757e-05,-3.264949730187757e-05,0.0,0.08392153359731279,-0.08392153359731279
645,0.9597077589097944,0.0809151644964939,-0.460162691630431,-0.3882962878396743,1.898869956457648e-10,0.8446341191135811,44.78076947765817,1.000029277385499,0.9999707234726406,0.022331014220148358,-0.9971958759069364,-0.9971958759069364,0.0,0.0,0.0,0.0,0.07483572057866565,-0.07483572057866565
646,0.959466979690115,0.0810136588771256,-0.4592991467659763,-0.3834358940742626,2.0191607350449923e-10,0.8451248511408315,45.33135008919942,1.0000253611745935,0.9999746394697454,0.022059788601589105,-0.9978399940874143,-0.9978399940874143,0.0,0.0,0.0,0.0,0.06569129470424451,-0.06569129470424451
647,0.9592257245948492,0.0811109818171442,-0.4584376807097063,-0.3785860292553745,2.2641898111821166e-10,0.8456119208554757,45.887515735754704,1.000050856342949,0.9999491462445004,0.021792419658317932,-0.9984047072613035,-0.9984047072613035,0.0,0.0,0.0,0.0,0.056462735664799014,-0.056462735664799014
648,0.9589840003356216,0.08120713356256,-0.4575782734907703,-0.3737484864734826,3.573412938405044e-10,0.8460953391770452,46.44931984310985,0.9999999998287068,0.9999999998287068,0.021528840537995766,-0.9988900135246979,-0.9988900135246979,0.0,1.8533828819987224e-05,-1.8533828819987224e-05,0.0,0.0471035124065925,-0.0471035124065925
649,0.9587418137684076,0.0813021148360131,-0.4567209040615227,-0.368922060274296,2.2410890116853308e-10,0.8465751166178664,47.01681572253612,1.000016527183778,0.9999834730905565,0.021268986098406367,-0.9992959219925899,-0.9992959219925899,0.0,0.0,0.0,0.0,0.03751879914648986,-0.03751879914648986
650,0.9584991716036486,0.0813959261121305,-0.4558655524873224,-0.3641068037487532,1.3128452872162949e-10,0.8470512644540515,47.590057561889694,1.0000111579204674,0.9999888422051098,0.021012792402979607,-0.9996224530473713,-0.9996224530473713,0.0,0.0,0.0,0.0,0.027476378286337838,-0.027476378286337838
651,0.9582560805282992,0.0814885679208939,-0.4550121990208164,-0.3593042330835581,1.1476192277328676e-10,0.8475237936047203,48.16909984835121,1.0000082418223024,0.9999917582465161,0.020760196955053392,-0.9998696380795262,-0.9998696380795262,0.0,0.0,0.0,0.0,0.016146419018465648,-0.016146419018465648
652,0.9580125473412452,0.0815800412090659,-0.4541608230084932,-0.3545115734671792,1.7177705355765647e-10,0.8479927152790574,48.75399744153778,1.0000060686279812,0.9999939314101152,0.02051113862380242,-0.9913749431472789,-1.0087000956727132,0.0,0.0,0.0,0.0,0.0,0.0
653,0.9577685784756328,0.0816703460719325,-0.4533114067134197,-0.3497311427600543,1.6810158971855058e-10,0.848458040883642,49.34480572157523,1.0000721135227644,0.9999278916782357,0.020265557546993523,-0.9842416761558769,-1.0160106244493479,0.0,0.0,0.0,0.0,0.0,0.0
654,0.9575241807166718,0.0817594836681558,-0.4524639295280164,-0.3449608886772559,2.7974902535649105e-10,0.8489197818683729,49.9415808203825,1.0000428369811059,0.9999571648547826,0.020023395006102594,-0.9836672068503012,-1.0166039825626025,0.0,0.0,0.0,0.0,0.0,0.0
655,0.9572793605310173,0.0818474544152348,-0.4516183734198229,-0.3402035751529749,2.4877360376160644e-10,0.8493779497264157,50.54437877952435,1.0000279840003332,0.9999720167834985,0.01978459374016057,-0.9885829397239076,-1.0115489149342718,0.0,0.0,0.0,0.0,0.0,0.0
656,0.9570341246422792,0.0819342595678505,-0.4507747181634617,-0.3354561563312724,1.1674475911651619e-10,0.849832556038539,51.153256318110095,0.9999999998936777,0.9999999998936777,0.019549097593670635,-0.9999172334709544,-0.9999172334709544,0.0,1.460716632589274e-05,-1.460716632589274e-05,0.0,0.012865698890897356,-0.012865698890897356
657,0.9567884793889494,0.0820198994251723,-0.4499329467428781,-0.3307218980495699,1.6559625936241708e-10,0.8502836126896502,51.768270697303635,0.9999999998857219,0.9999999998857219,0.019316851548661015,-0.9996896089300231,-0.9996896089300231,0.0,1.5149129953923541e-05,-1.5149129953923541e-05,0.0,0.02491356653542867,-0.02491356653542867
658,0.9565424315062298,0.0821043755463824,-0.4490930386667666,-0.3259974655134289,3.677505191554479e-10,0.8507311313518338,52.38947946604172,1.000026388493083,0.9999736122041993,0.019087801791161322,-0.9993831599751812,-0.9993831599751812,0.0,0.0,0.0,0.0,0.035118364969820445,-0.035118364969820445
659,0.9562959872128272,0.0821876881258347,-0.4482549778766018,-0.321284463710832,4.465814478242519e-10,0.851175124136114,53.01694090413642,1.0000224759870966,0.9999775245186103,0.01886189551766399,-0.9989980031135104,-0.9989980031135104,0.0,0.0,0.0,0.0,0.04475477377211102,-0.04475477377211102
660,0.9560491529833818,0.0822698382251625,-0.4474187460101695,-0.3165840336214868,1.4203632897490732e-10,0.8516156030550078,53.650713570720754,0.9999999994611735,0.9999999994611735,0.018639081075541686,-0.9985342651389342,-0.9985342651389342,0.0,3.283583385031563e-05,-3.283583385031563e-05,0.0,0.05412320522488368,-0.05412320522488368
661,0.9558019354278696,0.0823508274583496,-0.446584323355658,-0.3118942295576923,2.1277276436402368e-10,0.8520525800676925,54.29085627588513,1.0000323270231275,0.9999676740225845,0.018419307938602275,-0.9979920830797651,-0.9979920830797651,0.0,0.0,0.0,0.0,0.06333878835488628,-0.06333878835488628
662,0.9555543407051028,0.0824306562057003,-0.4457516942234359,-0.3072141040459224,4.737960230404134e-10,0.8524860675509187,54.9374287519731,1.0000397891118769,0.9999602124721241,0.018202526450731737,-0.9973716038322804,-0.9973716038322804,0.0,0.0,0.0,0.0,0.07245608234780125,-0.07245608234780125
663,0.9553063750704688,0.0825093252573415,-0.444920841984799,-0.302548086426774,2.3921921240459483e-10,0.8529160778852566,55.59049102064914,0.9999999995118444,0.9999999995118444,0.01798868802275555,-0.9966729843012359,-0.9966729843012359,0.0,3.1256053889169094e-05,-3.1256053889169094e-05,0.0,0.08150437021516414,-0.08150437021516414
664,0.955058045133715,0.0825868366639692,-0.4440917465158665,-0.2978915510648822,2.5056233861103827e-10,0.8533426231802614,56.25010338803486,0.9999999980912557,0.9999999980912557,0.017777745102189536,-0.9958963913350585,-0.9958963913350585,0.0,6.179013864146225e-05,-6.179013864146225e-05,0.0,0.09050070566617546,-0.09050070566617546
665,0.9548093569043808,0.0826631907092863,-0.4432643933076607,-0.2932467765480033,4.1748395116945686e-11,0.8537657161352538,56.91632636887397,1.0000631699618479,0.9999368340289028,0.01756965116687003,-0.9950420016510158,-0.9950420016510158,0.0,0.0,0.0,0.0,0.09945559285722108,-0.09945559285722108
666,0.954560316705566,0.0827383888144479,-0.4424387647113019,-0.2886130839275657,6.334399534952064e-11,0.8541853692167094,57.58922205443672,1.0000512069662861,0.999948795656432,0.01736436027997754,-0.9941100011440847,-0.9941100011440847,0.0,0.0,0.0,0.0,0.10837576124483723,-0.10837576124483723
667,0.954310930742609,0.0828124321607092,-0.4416148440864658,-0.2839894926211888,2.2356428630015679e-10,0.8546015950426515,58.268851921754035,1.0000457371706057,0.999954264922116,0.01716182775189457,-0.9931005857427656,-0.9931005857427656,0.0,0.0,0.0,0.0,0.11726562410791326,-0.11726562410791326
668,0.954061205100336,0.0828853216608927,-0.4407926158801082,-0.2793789921824817,2.434613744641653e-10,0.8550144064022884,58.95527839172081,0.9999999995431221,0.9999999995431221,0.016962009633155476,-0.992013960645469,-0.992013960645469,0.0,3.0237430601810446e-05,-3.0237430601810446e-05,0.0,0.1261281169475387,-0.1261281169475387
669,0.953811146104774,0.0829570591990733,-0.4399720618928288,-0.2747786893730732,2.2000680666627504e-10,0.8554238158538007,59.648564043936375,1.000014934778815,0.9999850654448968,0.016764862927049585,-0.9908503405124405,-0.9908503405124405,0.0,0.0,0.0,0.0,0.1349651907216868,-0.1349651907216868
670,0.9535607597181248,0.08302764555063,-0.4391531675374787,-0.2701896131455645,2.8800795036254555e-10,0.8558298364457276,60.34877226530858,1.0000358987908813,0.9999641024982835,0.016570345385011436,-0.9896099491761001,-0.9896099491761001,0.0,0.0,0.0,0.0,0.1437781224382542,-0.1437781224382542
671,0.9533100520195568,0.0830970820361716,-0.4383359168512206,-0.2656116601218881,2.2471345383586982e-10,0.856232480944582,61.05596684692432,1.0000319724892832,0.9999680285330761,0.016378415602254677,-0.9882930196270876,-0.9882930196270876,0.0,0.0,0.0,0.0,0.15256771400519278,-0.15256771400519278
672,0.9530590290722528,0.0831653700700607,-0.4375202938544058,-0.2610436038226214,2.0656365466619008e-10,0.8566317622951681,61.770211946581966,1.0000343805768073,0.9999656206058093,0.016189033006124995,-0.9868997939667412,-0.9868997939667412,0.0,0.0,0.0,0.0,0.16133442493333328,-0.16133442493333328
673,0.9528076968015154,0.0832325107085126,-0.4367062839065059,-0.2564890341810206,3.0967740529410265e-10,0.8570276938348727,62.49157234452238,0.9999999992832584,0.9999999992832584,0.016002157770892592,-0.9854305232415921,-0.9854305232415921,0.0,3.786461825239283e-05,-3.786461825239283e-05,0.0,0.17007846384505218,-0.17007846384505218
674,0.9525560613864528,0.0832985061138954,-0.4358938692937363,-0.2519430562113993,2.2140122974712078e-10,0.8574202881304419,63.22011297993423,1.000046896408769,0.999953105790761,0.015817750916125112,-0.9838854673166277,-0.9838854673166277,0.0,0.0,0.0,0.0,0.1787998523583679,-0.1787998523583679
675,0.9523041285030196,0.0833633566951641,-0.4350830378395132,-0.2474088305224645,2.012623166865672e-10,0.8578095589012725,63.95589982423843,1.000012580525811,0.9999874196330641,0.015635774068497914,-0.9822648948737525,-0.9822648948737525,0.0,0.0,0.0,0.0,0.18749847012363285,-0.18749847012363285
676,0.9520519041966028,0.0834270644254492,-0.4342737729004314,-0.2428864902506136,1.5965157525238208e-10,0.8581955189813592,64.69899904032252,0.9999999973970017,0.9999999973970017,0.015456189660281472,-0.980569083031129,-0.980569083031129,0.0,7.215719340517018e-05,-7.215719340517018e-05,0.0,0.19617408953166018,-0.19617408953166018
677,0.9517993943834008,0.0834896309491034,-0.4334660590739954,-0.2383734416912752,2.495280002022708e-10,0.8585781815824272,65.44947650967035,1.000058875381844,0.9999411280845516,0.015278961014477782,-0.9787983180964375,-0.9787983180964375,0.0,0.0,0.0,0.0,0.20482639598399127,-0.20482639598399127
678,0.951546604735514,0.0835510570800823,-0.4326598837035394,-0.2338727480349516,2.1730980474905923e-10,0.8589575603791949,66.20740033966446,1.0000191933113942,0.9999808070578012,0.015104051735127494,-0.976952893847693,-0.976952893847693,0.0,0.0,0.0,0.0,0.2134550144705668,-0.2134550144705668
679,0.951293541229257,0.0836113450344889,-0.4318552301417921,-0.2293820487188518,1.27227276530377e-10,0.8593336684183641,66.97283755482448,1.0000480866384243,0.9999519156744469,0.014931426478236677,-0.9750331130163692,-0.9750331130163692,0.0,0.0,0.0,0.0,0.2220595157198213,-0.2220595157198213
