,x,z,v,alpha,d22,T
0,0.9872856693953356,0.0034297843780647,-2.6966959484015827,2.179582735861479,1.5394152015525512e-10,2.778134108109734
1,0.98728484679915,0.0034322058540847,-2.6957069288900986,2.1793459395420225,1.3589916502138367e-10,2.7780365608983475
2,0.9872840220137452,0.003434632764436,-2.694716781426268,2.179109277725353,1.1710466129067386e-10,2.777951980329135
3,0.9872831950566,0.0034370650827424,-2.6937255217644487,2.1788738763973687,9.906899051793312e-11,2.7778766116079057
4,0.9872823661327528,0.0034395024816228,-2.6927332872987555,2.1786414400789824,8.551628841041805e-11,2.777790033339364
5,0.987281535730938,0.0034419441793722,-2.6917403983857398,2.1784078947140517,8.196286813232356e-11,2.7776494935241773
6,0.9872807036608916,0.0034443904850909,-2.690746734038481,2.178160791406423,8.381984801784212e-11,2.77747600829668
7,0.9872798676412464,0.0034468451075305,-2.689750805309839,2.177904627331088,6.17196624153991e-11,2.7774678328755926
8,0.9872790258728512,0.0034493116829898,-2.6887511847934458,2.1776638781223228,1.0355387878326322e-11,2.777855014596584
9,0.9872781815386108,0.0034517834703835,-2.687750535897946,2.1775117041834706,8.898305056226488e-13,2.778141399802408
10,0.987277349049859,0.0034542382633907,-2.686757819163524,2.17723365102956,1.8778236964264365e-11,2.7773509239330023
11,0.9872765074548034,0.0034567095976724,-2.685759549011824,2.1769870331968737,2.3099540856662e-11,2.7771149786560057
12,0.9872756620847716,0.0034591886632502,-2.6847592670060942,2.176693973230313,2.4896575159243848e-11,2.776972878632024
13,0.987274804788932,0.003461689593716,-2.683751359841831,2.176560258468641,1.6275031180270336e-14,2.777612155114209
14,0.9872739625903296,0.003464167826561,-2.6827536368547134,2.176301844808808,4.810925038858301e-12,2.776985192642018
15,0.987273114763246,0.0034666564353503,-2.681752842698513,2.176010801132231,2.0366998146414085e-11,2.7765501919370887
16,0.9872722553966186,0.003469166115537,-2.6807447636575823,2.1757838617092817,3.850271391426546e-12,2.7768073646997258
17,0.9872713954462624,0.0034716785824791,-2.679736690327565,2.175583381832192,1.8967715471427465e-13,2.776936327352894
18,0.9872705392613572,0.0034741870195217,-2.6787313460197235,2.175325047368903,6.967377583177581e-13,2.776691314296936
19,0.9872696772181904,0.0034767067827992,-2.677722609271333,2.1751329583358183,2.188905176080876e-15,2.776673045982906
20,0.9872688203199044,0.0034792203401638,-2.676717466876346,2.174880111087004,2.440871865414908e-12,2.7762244509968026
21,0.9872679584640668,0.0034817437951408,-2.675709509987817,2.174618374716198,4.768070204069734e-12,2.775949642623438
22,0.9872670901701648,0.0034842794998621,-2.6746978152331398,2.1743983526989394,2.0572004663067878e-12,2.7759185569110034
23,0.9872662219002112,0.0034868183754036,-2.6736860417969366,2.1741825639164705,8.795435815614116e-13,2.7758747513232205
24,0.9872653552646632,0.0034893554819318,-2.6726760597660646,2.173936607008705,2.5612433570733183e-14,2.775518051224663
25,0.9872644847937148,0.0034919007090985,-2.671663995546015,2.173647900320911,4.815458034364821e-13,2.775257235030729
26,0.9872636035838288,0.0034944645063502,-2.6706457065854807,2.1734711517180667,2.0934725058757093e-13,2.7753926397842927
27,0.9872627298110588,0.0034970190551221,-2.669632241120297,2.173215837416816,1.0774593298861936e-13,2.7750827252599968
28,0.987261850611808,0.0034995843118331,-2.668615694005405,2.1729954160840896,4.3823605033884646e-17,2.7749425795886165
29,0.9872609718101956,0.0035021509340291,-2.6675997554026614,2.1727112342490984,2.633531882319432e-13,2.7746748768749026
30,0.9872600830795096,0.0035047346320728,-2.6665782141286973,2.1726569649253453,3.868590157677673e-15,2.7747173778174905
31,0.9872592215681848,0.0035072790880362,-2.6655733382277758,2.172173176069266,2.7471413465197595e-11,2.7735461112981383
32,0.9872583169556994,0.003509893318783,-2.664542149343356,2.172070834335701,2.2122121764936188e-12,2.7742114736891823
33,0.987257432594096,0.0035124767243485,-2.663524212297121,2.171782853596023,1.712849278329319e-13,2.773792767602028
34,0.9872565374606828,0.0035150790378202,-2.662500007953465,2.1715579825375766,9.434491554947552e-15,2.77373966376356
35,0.9872556418403808,0.003517684430936,-2.661475775122693,2.1713228484573337,2.7004518172033703e-14,2.773626878265155
36,0.9872547441983188,0.0035202948898422,-2.660450721932454,2.171118929639493,2.9377705168511884e-17,2.773489421440285
37,0.9872538495815714,0.0035229027551651,-2.6594278587413176,2.1708859974733032,2.2307226902474464e-12,2.773143041651001
38,0.9872529526106488,0.0035255179925412,-2.658403343598964,2.17061424141196,4.4842342638513695e-15,2.772916819312276
39,0.9872520480940294,0.0035281455803035,-2.65737512111939,2.170379291356688,3.7501069760255673e-16,2.772790114107764
40,0.9872511414814394,0.0035307785754085,-2.6563459727355574,2.170142282758913,1.2966792169223102e-15,2.7726569000610044
41,0.9872502324282456,0.0035334175191867,-2.6553156924272177,2.1699079021743604,3.054746826480375e-19,2.7725300771195864
42,0.9872493213617026,0.0035360617467094,-2.6542845445660896,2.169717322543129,2.2610026722328078e-16,2.772393356930792
43,0.9872484148443867,0.0035387026824762,-2.6532559312313437,2.169427266177604,1.9204434197259447e-12,2.772116963103848
44,0.9872474982001004,0.003541358820125,-2.6522224961679544,2.1693241338522213,1.1389783587622713e-13,2.7719493240255138
45,0.9872466003062458,0.0035439899996764,-2.6512000233298174,2.1688581837393435,1.2565504549208087e-11,2.771180308030525
46,0.9872456628860032,0.0035466833521027,-2.6501545671134905,2.1687405534765207,3.3993908217858996e-17,2.771610859000694
47,0.98724474234141,0.0035493533249312,-2.649119417173148,2.168504741241835,3.4416702326226856e-17,2.771421470304537
48,0.9872438195178276,0.003552029003858,-2.648083263710282,2.168268908909972,3.427628379790163e-17,2.771231659415346
49,0.9872428944062148,0.00355471040591,-2.647046105383493,2.1680608449599763,3.340929758953081e-17,2.771041501732886
50,0.9872419713411528,0.0035573913759936,-2.646010345209524,2.1678387598965507,2.53659488893058e-18,2.7707446967043547
51,0.9872415054131716,0.0035587390368129,-2.6454901317860746,2.167720525850604,1.3536471514251984e-17,2.770683200541735
52,0.9872410388846558,0.0035600881711254,-2.6449696546638246,2.167603017723493,8.378608268481383e-18,2.7706217247469005
53,0.987240571811648,0.0035614386996919,-2.64444894534421,2.167557649129544,1.2801176433177228e-17,2.770558897194152
54,0.9872401101179492,0.0035627814348109,-2.643931543689752,2.1673784227736514,2.0681438385254397e-12,2.7703101985064538
55,0.9872396428140192,0.0035641334122862,-2.6434108852785028,2.167279102598157,2.776190051272346e-12,2.770218809417388
56,0.9872391757050656,0.0035654875711906,-2.642889766457708,2.1672080264758424,2.2822895222023828e-12,2.7702110223363854
57,0.9872387126113564,0.0035668341307032,-2.642371803435251,2.167014932406568,4.6307498054216964e-15,2.7699558417748222
58,0.9872382427630648,0.0035681917132717,-2.6418499061891247,2.1668976177342008,1.947852111579948e-15,2.769889792315719
59,0.9872377723806348,0.0035695506793945,-2.6413277847911654,2.1667797509479314,6.673055104653647e-16,2.7698221925139586
60,0.987237301420357,0.0035709110911666,-2.640805415793231,2.166661778079503,1.4317293117570763e-16,2.7697540242501155
61,0.9872368298732318,0.0035722729617789,-2.6402827947521423,2.1665440712437465,4.9809837905044736e-18,2.7696854775337663
62,0.9872363577593508,0.0035736362631067,-2.6397599332245543,2.1664265247973584,1.2039602288853589e-17,2.769616079324663
63,0.98723588509056,0.0035750009787079,-2.639236838222816,2.166315519770025,3.011976472615338e-17,2.769545553425431
64,0.9872354123773964,0.0035763663845851,-2.638713790288759,2.1662045835711394,2.790659502832323e-17,2.7694625611711543
65,0.9872349396245064,0.0035777324748663,-2.63819079188013,2.166086622430205,2.893862738394346e-17,2.769367227752257
66,0.987234466282125,0.003579100030176,-2.6376675417193143,2.165968659380036,3.0016286438613335e-17,2.7692718203814457
67,0.9872339923493532,0.003580469052311,-2.6371440397917554,2.165850693134924,3.114524456766932e-17,2.769176340917676
68,0.9872335178252052,0.0035818395431458,-2.63662028605225,2.165732723543499,3.2328081156368275e-17,2.769080790396853
69,0.9872330427086614,0.0035832115046614,-2.636096280418169,2.165614725533212,3.3569994148189064e-17,2.768985173289283
70,0.9872325669967732,0.0035845849414933,-2.635572021781875,2.165496785472996,3.483131285519366e-17,2.768889531314815
71,0.9872320906933176,0.0035859598488005,-2.6350475126915334,2.165378813654275,3.6209059627386917e-17,2.7687937655393435
72,0.9872316137950669,0.0035873362316557,-2.634522751874029,2.1652608393575528,3.7665229638749e-17,2.768697926319513
73,0.9872311363010682,0.0035887140919399,-2.633997739289429,2.1651427197860205,3.9205876123794837e-17,2.768602015866251
74,0.987230658199236,0.0035900934472438,-2.6334724688558007,2.1650243117211887,4.0575745934889937e-17,2.768506265943905
75,0.98723017946626,0.0035914743311319,-2.6329469283702256,2.1649063343728194,4.1186094700364e-17,2.7684111358769563
76,0.9872297001350684,0.0035928566973892,-2.632421136295936,2.1647883593524657,4.1787569079679496e-17,2.768315916442138
77,0.9872292202050766,0.0035942405473878,-2.6318950927931755,2.1646703756180203,4.2406440100291956e-17,2.768220604453542
78,0.987228739674862,0.0035956258836146,-2.6313687975923963,2.1645524250799446,4.3038189229193216e-17,2.768125208771095
79,0.98722825854627,0.0035970127039517,-2.630842252192349,2.1644344506341806,4.3775944045309053e-17,2.7680296742679023
80,0.9872277768166744,0.0035984010126368,-2.630315455654847,2.164316472137493,4.458767079148165e-17,2.76793403757736
81,0.9872272944849956,0.0035997908117218,-2.6297884078822493,2.164198464415332,4.5483869169891876e-17,2.767838303289796
82,0.98722681154821,0.0036011821059522,-2.629261107744756,2.164080503236147,4.639470385301014e-17,2.767742512379624
83,0.987226328009191,0.0036025748917861,-2.628733557289842,2.1639625221588474,4.749919138662541e-17,2.7676465917280586
84,0.9872258438656314,0.003603969172983,-2.6282057557671505,2.1638445399517865,4.870461460016678e-17,2.767550568323551
85,0.9872253591166814,0.0036053649512621,-2.6276777032108734,2.163726556205197,5.005620937234073e-17,2.7674544426044654
86,0.98722487376147,0.0036067622283416,-2.6271493996549986,2.163608571612877,5.1568867919634466e-17,2.767358213841568
87,0.9872243877991717,0.0036081610058967,-2.6266208451518525,2.163490583354752,5.3256512743812686e-17,2.7672618805579434
88,0.9872239012287348,0.0036095612859346,-2.626092039628637,2.163372595262369,5.5133232971653574e-17,2.767165446976375
89,0.9872234140494096,0.0036109630700278,-2.625562983179276,2.1632546119993927,5.72228988178049e-17,2.7670689105635087
90,0.9872229262608244,0.0036123663591768,-2.62503367611508,2.163136612768923,5.955991908646355e-17,2.7669722603836875
91,0.9872224378609532,0.003613771156799,-2.6245041178302952,2.163018620729079,6.211728025461681e-17,2.766875519502648
92,0.987221948849626,0.0036151774635564,-2.623974308765338,2.1629006180225687,6.493041026072292e-17,2.766778671828677
93,0.9872214592252035,0.0036165852823853,-2.623444248503533,2.162802709731121,6.800323730026968e-17,2.7666817347560357
94,0.9872209705574896,0.0036179923935858,-2.622914781831424,2.162664680864434,1.2017932749024626e-16,2.7665558163592814
95,0.9872204797099856,0.0036194032337719,-2.6223842218507145,2.162546676661018,1.2516441321637658e-16,2.766458757228156
96,0.9872199882469904,0.0036208155908943,-2.621853410913077,2.16242867073388,1.3034448817831994e-16,2.76636160027342
97,0.9872194961676164,0.0036222294666886,-2.621322349057676,2.162310663471509,1.3573112604263724e-16,2.7662643448826456
98,0.987219003470982,0.0036236448629243,-2.620791036313752,2.1621926319168265,1.4132928098848115e-16,2.7661669914857474
99,0.9872185101544224,0.0036250617838773,-2.620259471760475,2.162150946822339,1.471378413783529e-16,2.7660695713045453
100,0.9872180221839628,0.0036264717993082,-2.6197308512405004,2.1617801870367788,2.42239882462975e-16,2.7658661307364087
101,0.9872160404208112,0.0036321605930143,-2.617601173745831,2.1613079640387247,2.4101048410499565e-16,2.7654741676959254
102,0.9872140486346352,0.003637873978299,-2.61546746027371,2.1608357029889693,2.4003731333082356e-16,2.765081441179556
103,0.9872120467639274,0.0036436120745668,-2.613329711158316,2.1603634014909443,2.395005168671217e-16,2.764687946421029
104,0.9872100347462408,0.0036493750025182,-2.6111879265410214,2.1598910589840674,2.393264649999195e-16,2.764293683974345
105,0.9872080125187476,0.003655162883395,-2.60904210665913,2.1594186748437885,2.394678521262045e-16,2.763898654072532
106,0.9872059800181964,0.0036609758390942,-2.6068922518068067,2.1589462483277035,2.399515678815263e-16,2.7635028579566048
107,0.9872039371808848,0.003666813992177,-2.604738362332103,2.158473776911064,2.408174713421785e-16,2.7631062971120506
108,0.9872018839421552,0.003672677466439,-2.6025804384207234,2.158001264362074,2.41772054932311e-16,2.762708976341928
109,0.9871998202382292,0.0036785663846715,-2.600418480945799,2.157528706606507,2.4323020800265573e-16,2.7623108880294858
110,0.9871977460039484,0.0036844808713294,-2.5982524904527167,2.157057257564275,2.449374485651624e-16,2.7619120296269166
111,0.9871956615345976,0.003690420544664,-2.596082654946032,2.1565834419117014,3.683368778886609e-16,2.7615073248415247
112,0.9871935660387556,0.0036963865501138,-2.5939085977088627,2.1561107432153346,3.702262724103744e-16,2.761107085332611
113,0.9871914598138908,0.0037023785024651,-2.591730509072939,2.155637996974572,3.7232260767147117e-16,2.76070608477039
114,0.9871893427931804,0.0037083965286944,-2.5895483898905014,2.155165230414053,3.7467496986314005e-16,2.760304322318388
115,0.987187214918106,0.0037144407441004,-2.587362245598732,2.1546923973166865,3.8055401176848895e-16,2.759901680956933
116,0.9871850761153984,0.0037205112848838,-2.5851720742720485,2.154219502331676,3.8827223563020894e-16,2.759498241400689
117,0.9871829263131472,0.0037266082849963,-2.5829778751289574,2.153746556944796,3.9612611501330123e-16,2.7590940462009037
118,0.9871807654427142,0.0037327318740355,-2.5807796493102058,2.153273559788643,4.0424766485225837e-16,2.7586890940577304
119,0.9871785934348212,0.0037388821824617,-2.5785773979548248,2.1528005086275006,4.1279937700443135e-16,2.7582833862190457
120,0.9871764102192744,0.0037450593419835,-2.5763711220627705,2.152327406550582,4.2147281089185775e-16,2.757876927146905
121,0.9871742157266484,0.0037512634831541,-2.5741608233654785,2.1518542467764004,4.305217271771588e-16,2.757469704889649
122,0.9871720098850828,0.0037574947401349,-2.571946502614617,2.151381035426585,4.3974004401225914e-16,2.7570617352746702
123,0.9871697926245044,0.0037637532443258,-2.5697281618668364,2.1509077656998503,4.493640565661944e-16,2.7566530013858848
124,0.9871675638724238,0.0037700391306358,-2.567505802238457,2.150434439309734,4.590850441292022e-16,2.7562435123198137
125,0.9871653235566572,0.0037763525335212,-2.5652794253291,2.1499610575215327,4.6903867984275435e-16,2.755833267094559
126,0.9871630716051658,0.0037826935872754,-2.5630490331188907,2.149487614264127,4.79582603990558e-16,2.755422258149105
127,0.9871608079438352,0.0037890624289209,-2.560814626927387,2.149014112925017,4.901672998359296e-16,2.755010493002925
128,0.9871585324993212,0.0037954591945185,-2.558576208746667,2.1485405513475944,5.010802228148166e-16,2.754597967460497
129,0.9871562451973948,0.0038018840212831,-2.556333780478053,2.1480669286146634,5.122473518865436e-16,2.7541846794771394
130,0.9871539459632608,0.0038083370472828,-2.5540873440479377,2.1475932426685693,5.238751381655708e-16,2.753770630456289
131,0.98715163472131,0.0038148184115566,-2.5518369013594038,2.14711949346078,5.3561385065870895e-16,2.753355820702043
132,0.987149311395621,0.0038213282536647,-2.549582454462978,2.146648410261633,5.475127061385724e-16,2.7529402510393286
133,0.9871469768269494,0.0038278652845526,-2.547324500761585,2.1461831427998392,6.75305249895468e-14,2.752511350388352
134,0.9871446325930232,0.0038344278169688,-2.545063697830156,2.145699345018639,5.704784010138323e-15,2.752064880946963
135,0.9871422730217814,0.0038410232932629,-2.542797470988231,2.145225325014004,6.7014663022093835e-15,2.751643283160179
136,0.9871399010552928,0.003847647816857,-2.5405272463877675,2.144751235771912,7.788490783524673e-15,2.7512210634138667
137,0.9871375166144826,0.003854301531709,-2.538253026204827,2.1442770720282285,8.967902867776262e-15,2.7507982243182587
138,0.987135119618616,0.0038609845834484,-2.535974812345929,2.1438028504468685,1.0230646057297762e-14,2.750374766289237
139,0.987132709991708,0.003867697111639,-2.533692609175805,2.143328562336932,1.1588293783306721e-14,2.7499506543987526
140,0.9871302876548742,0.0038744392596517,-2.5314064200542536,2.142854179509441,1.3046050425319748e-14,2.749525872315977
141,0.9871278525201288,0.0038812111834442,-2.5291162443388204,2.142379729814503,1.4581908345714347e-14,2.749100478248221
142,0.9871254045077552,0.0038880130279838,-2.5268220855482597,2.141905225385058,1.6211145107159083e-14,2.7486744636034017
143,0.9871229435420582,0.0038948449314874,-2.5245239497947165,2.141430649173554,1.7943139121419562e-14,2.748247756912927
144,0.9871204695420278,0.0039017070388019,-2.5222218412030437,2.140955967858176,1.9747878611309622e-14,2.7478203160987054
145,0.9871179824142025,0.0039085995161758,-2.5199157571057564,2.140481239435817,2.1663714836574213e-14,2.7473922842353624
146,0.9871154820855372,0.0039155224955421,-2.5176057066464765,2.140006405637137,2.3647778787183602e-14,2.7469635066679947
147,0.9871129684621436,0.003922476143181,-2.5152916878332885,2.139529043386573,2.5728157084149483e-14,2.7465341085397927
148,0.9871104406917052,0.0039294616648482,-2.512973347440571,2.139056485920458,2.4243020235171122e-14,2.7461100322716407
149,0.987107900220164,0.0039364771053833,-2.5106514023358084,2.1385814585744383,2.6256766915462297e-14,2.745679279250276
150,0.9871053462125208,0.003943523648809,-2.5083255064492382,2.138018925932166,2.8408612999695038e-14,2.7452477627107563
151,0.9871027511540788,0.0039506391260966,-2.505983021007958,2.1376302461636447,1.5202649078347627e-14,2.7450208875248823
152,0.9871001695250556,0.003957748707255,-2.503649142549014,2.137154942199575,1.5351734455534005e-14,2.74458725267544
153,0.9870975740898458,0.0039648898647013,-2.501311321427929,2.1366795523628155,1.548087035164147e-14,2.7441529064275367
154,0.987094964759891,0.0039720627543335,-2.49896956149202,2.136204078133544,1.5591792355700454e-14,2.743717846117325
155,0.9870923414468398,0.0039792675316812,-2.496623867054553,2.1357285139893647,1.5683516202545822e-14,2.7432820629323262
156,0.98708970406028,0.0039865043551569,-2.4942742418221377,2.135252860900791,1.5757624848385802e-14,2.742845560722968
157,0.9870870525098652,0.0039937733828904,-2.491920689940033,2.1347771207066577,1.5814942181825927e-14,2.7424083370315064
158,0.9870843867056752,0.0040010747722021,-2.489563216161186,2.134301398387513,1.5855885628648592e-14,2.741970378935388
159,0.9870817065902848,0.0040084086362898,-2.4872018400983857,2.1338255108672097,1.5805163184875376e-14,2.7415314569516287
160,0.9870790120486348,0.004015775166827,-2.484836555815316,2.133349476577212,1.5710297633625442e-14,2.741091728113596
161,0.9870763029711488,0.004023174547889,-2.482467360318379,2.1328733481122355,1.5608130053788492e-14,2.740651302636236
162,0.9870735792644842,0.0040306069412784,-2.4800942583063645,2.1323971244137194,1.5499661299307687e-14,2.740210175824936
163,0.98707084083469,0.0040380725095375,-2.477717254587157,2.131920805486272,1.5385539353790686e-14,2.739768342641382
164,0.987068087587568,0.0040455714153808,-2.475336354260209,2.1314443878472344,1.5266295045549528e-14,2.7393257945646043
165,0.9870653194274994,0.0040531038234735,-2.4729515621468985,2.1309678666815497,1.5142540283409447e-14,2.73888252989322
166,0.9870625362569936,0.0040606699011199,-2.4705628825781067,2.130491257374451,1.5014726323413488e-14,2.738438557694943
167,0.9870597379835042,0.0040682698078711,-2.4681703227031697,2.130014536666128,1.4882722439549154e-14,2.737993837527805
168,0.9870569245063836,0.0040759037153918,-2.465773886162639,2.129537712898984,1.4747757337208572e-14,2.737548394462319
169,0.9870540957275356,0.0040835717912573,-2.463373578256862,2.129060794040939,1.4609540920917282e-14,2.7371022251070127
170,0.9870512515513366,0.0040912741990002,-2.4609694059085743,2.128583760750049,1.4468471218332892e-14,2.73665529898355
171,0.987048391875337,0.0040990111123664,-2.4585613731695783,2.12810662212132,1.4324717687487604e-14,2.736207638560021
172,0.987045516599908,0.004106782700577,-2.4561494858769826,2.127626205525014,1.4177644296134358e-14,2.7357592364813605
173,0.9870426246264358,0.0041145904840431,-2.4537333222447897,2.1271479844126246,1.663734678274681e-14,2.7353157740433223
174,0.9870397165784904,0.0041224336513969,-2.451313202037214,2.126670607608199,2.0107759107528887e-14,2.7348729688080216
175,0.9870367926545656,0.0041303119677663,-2.4488892603877583,2.126193102696544,2.3830848411509998e-14,2.7344290894915457
176,0.9870338527467084,0.0041382256132008,-2.4464615010473025,2.1258242072306914,2.7809140570171567e-14,2.733984169818795
177,0.9870309310011852,0.0041461285705313,-2.4440444029554484,2.125238552263589,6.59889251197895e-14,2.7333518714056155
178,0.9870279590733207,0.0041541130814155,-2.441609085594414,2.124760701088576,6.013005185426048e-14,2.7329055880800603
179,0.9870249708478848,0.0041621334479809,-2.439169967751416,2.124282736220864,5.4753091633460664e-14,2.7324582845100585
180,0.987021966220475,0.0041701898445072,-2.436727056432048,2.1238046497375915,4.9815156481595364e-14,2.732009951410002
181,0.9870189450837358,0.0041782824494807,-2.434280357705686,2.1233264401858394,4.5278516639453325e-14,2.731560596647397
182,0.9870159073295564,0.0041864114422488,-2.4318298777401792,2.122848107215683,4.1109765712638885e-14,2.7311102281848747
183,0.9870128528494252,0.004194577002526,-2.429375622954556,2.1223693320503494,3.727945397897521e-14,2.7306588512592134
184,0.9870097814338676,0.0042027794455442,-2.4269175584882854,2.121890672236129,3.3236343608345663e-14,2.730206978217023
185,0.9870066930491144,0.0042110188500539,-2.424455722772504,2.121411981455386,2.9426371658952854e-14,2.729754216412883
186,0.9870035876149345,0.0042192953573021,-2.4219901351551574,2.1209331564657306,2.5987241739108e-14,2.7293004165341106
187,0.9870004650181572,0.0042276091527448,-2.4195208017411463,2.1204542000349047,2.2884050922009092e-14,2.7288455940642766
188,0.9869973251462744,0.0042359604205838,-2.4170477293825154,2.1199751082593354,2.0087510745496842e-14,2.7283897548202614
189,0.9869941678851925,0.0042443493470328,-2.414570924691115,2.11949588050678,1.7568811702824053e-14,2.7279329093931097
190,0.9869909931203475,0.004252776118712,-2.412090394525272,2.1190165159905847,1.530348406657155e-14,2.727475065843187
191,0.986987800736614,0.0042612409228139,-2.4096061459409763,2.118537012311545,1.3269720412275641e-14,2.727016230857925
192,0.9869845906178114,0.0042697439477265,-2.407118186003545,2.118057367216099,1.1446767777754464e-14,2.7265564122230086
193,0.986981362646701,0.0042782853831397,-2.404626521761048,2.1175775814379416,9.817253306726975e-15,2.7260956192235883
194,0.9869781167060476,0.0042868654183627,-2.402131160741789,2.1170976511559547,8.363976706730336e-15,2.725633855404578
195,0.9869748526770348,0.0042954842447516,-2.3996321102377247,2.116617576738777,7.072088640821779e-15,2.7251711294096737
196,0.9869715704406888,0.0043041420535859,-2.397129377933246,2.116137355258623,5.928226542798445e-15,2.7247074454595763
197,0.9869682698768056,0.0043128390375575,-2.3946229714633804,2.115656992848437,4.919433248488224e-15,2.7242428095902738
198,0.986964950866814,0.004321575387016,-2.392112899528325,2.1151764458704405,4.038877166771789e-15,2.7237772171978314
199,0.9869616132779924,0.0043303513107799,-2.3895991657456186,2.114695804719198,3.2565121330008002e-15,2.7233107203946134
200,0.986958257005946,0.0043391669799615,-2.387081785233707,2.1142149728969946,2.5935056919069164e-15,2.72284324624087
201,0.9869548819154312,0.0043480226062865,-2.3845607615013305,2.113733994119765,2.0216099834175964e-15,2.7223748499968687
202,0.9869514878847234,0.0043569183833142,-2.3820361037890097,2.1132528637870016,1.5364922938122555e-15,2.7219055253100564
203,0.9869480747903364,0.0043658545067131,-2.3795078210840104,2.112771569589936,1.1321260275826541e-15,2.721435269470806
204,0.9869446425045528,0.0043748311775126,-2.3769759211819896,2.1122900918907037,7.997819201112409e-16,2.720964094053666
205,0.9869411908931444,0.0043838486050262,-2.3744404098582925,2.111808498731571,5.283474818163911e-16,2.72049203236176
206,0.9869377198431244,0.0043929069703141,-2.3719013014516706,2.1113267202835364,3.225391814401485e-16,2.7200190283316856
207,0.9869342292190482,0.0044020064838286,-2.36935860214724,2.1108447770552647,1.7169149647578544e-16,2.7195451134324977
208,0.986930718891696,0.0044111473474463,-2.366812320991393,2.110362667071436,7.069379155538153e-17,2.7190702903000217
209,0.9869271887308732,0.004420329764135,-2.364262467092331,2.109880387806352,1.4981457286201058e-17,2.718594560557801
210,0.986923638605256,0.0044295539380895,-2.3617090495809285,2.109397938489948,2.6312965779040503e-19,2.718117928213841
211,0.9869200683830086,0.0044388200737911,-2.359152077875552,2.1089153164580097,2.253523066135421e-17,2.7176403945701857
212,0.9869164779310856,0.0044481283771192,-2.356591561372728,2.1084325200506364,7.810857028511047e-17,2.7171619621664744
