x,z,v,alpha,d22,T
0.9896880666862254,0.03754709190400766,0.7620547886990011,1.28523850283816,4.8024742703868966e-08,0.7085601309431445
0.9896514260686512,0.03742228641913146,0.7634678204286254,1.2876194013435727,5.63688553548749e-07,0.7077145839209966
0.9896150828167138,0.037297394017641136,0.764888020461966,1.2898602732053444,9.79330337531314e-08,0.7068674447988108
0.9895790194988018,0.037172420496395325,0.7663154339360881,1.2921454465435058,1.2712907679560781e-07,0.7060194344207519
0.9895432417728018,0.03704736491581743,0.7677501320726042,1.2944197723359003,1.6973286811652643e-07,0.705170296076587
0.9895077486003309,0.036922228276021804,0.7691921798139795,1.2966946288836334,2.1414976025429483e-07,0.7043200610482159
0.9894725402315041,0.03679701120579591,0.7706416444783059,1.2989663687197064,2.652157952186253e-07,0.7034687096817006
0.989437616325536,0.03667171449912204,0.7720985936265434,1.3012263307546248,3.301069828492356e-07,0.7026162483031694
0.989402975674308,0.03654633918578676,0.7735630915146159,1.303297253866226,3.864684749405921e-07,0.7017626498409301
0.9893685947398071,0.03642089240322844,0.7750351318160208,1.3056562939932728,7.042855643627009e-07,0.7009077987490524
0.989334509834687,0.03629536486380238,0.776514918423146,1.3079556626630175,9.745810786220904e-08,0.7000522191953604
0.9893007136535049,0.03616975928252154,0.7780024742549388,1.310198059762273,9.839779524126406e-08,0.6991953235911386
0.9892671992146431,0.036044078232640615,0.7794978606393513,1.3124352259805188,1.0224377098839038e-07,0.6983373188570268
0.9892339660288098,0.03591832251996411,0.7810011498632436,1.3146694413162578,1.0464328533838701e-07,0.6974782099659064
0.9892010139798194,0.03579249284787226,0.7825124155808464,1.3168974903594917,1.0708521320489705e-07,0.6966179873089199
0.9891683422782187,0.03566659009243814,0.7840317313045568,1.3191200479732548,1.0955870359792951e-07,0.6957566613296977
0.9891359504832062,0.035540615033290444,0.7855591720420768,1.321339682884772,1.1211527738069897e-07,0.6948942318116064
0.9891038384753644,0.03541456836390257,0.7870948143510784,1.3235532624026074,1.1465884712119017e-07,0.6940306904267444
